# Time-averaged data for fix 3
# TimeStep v_strain v_stress_GPa
57000 0.0569505 3.04113
57100 0.0570505 2.95496
57200 0.0571505 2.93214
57300 0.0572505 2.96153
57400 0.0573505 2.95978
57500 0.0574505 3.06476
57600 0.0575505 2.95696
57700 0.0576505 2.93975
57800 0.0577505 2.97762
57900 0.0578505 2.99183
58000 0.0579505 2.95588
58100 0.0580505 2.92712
58200 0.0581505 3.02903
58300 0.0582505 3.03321
58400 0.0583505 3.06358
58500 0.0584505 3.09335
58600 0.0585505 3.06007
58700 0.0586505 3.09381
58800 0.0587505 3.08798
58900 0.0588505 2.99697
59000 0.0589505 3.01454
59100 0.0590505 3.08324
59200 0.0591505 2.98049
59300 0.0592505 2.99301
59400 0.0593505 2.98843
59500 0.0594505 3.03961
59600 0.0595505 3.2543
59700 0.0596505 3.25136
59800 0.0597505 3.16692
59900 0.0598505 3.17982
60000 0.0599505 3.15421
60100 0.0600505 3.05682
60200 0.0601505 3.00496
60300 0.0602505 2.96681
60400 0.0603505 2.9942
60500 0.0604505 3.09131
60600 0.0605505 3.16658
60700 0.0606505 3.15554
60800 0.0607505 3.20909
60900 0.0608505 3.32759
61000 0.0609505 3.2632
61100 0.0610505 3.18131
61200 0.0611505 3.01728
61300 0.0612505 3.10184
61400 0.0613505 3.12457
61500 0.0614505 3.10097
61600 0.0615505 3.08145
61700 0.0616505 3.01784
61800 0.0617505 3.11351
61900 0.0618505 3.20708
62000 0.0619505 3.27661
62100 0.0620505 3.2942
62200 0.0621505 3.31766
62300 0.0622505 3.30918
62400 0.0623505 3.23313
62500 0.0624505 3.1972
62600 0.0625505 3.12692
62700 0.0626505 3.12151
62800 0.0627505 3.17183
62900 0.0628505 3.20786
63000 0.0629505 3.20655
63100 0.0630505 3.27847
63200 0.0631505 3.41009
63300 0.0632505 3.3328
63400 0.0633505 3.34723
63500 0.0634505 3.24372
63600 0.0635505 3.30038
63700 0.0636505 3.18292
63800 0.0637505 3.18217
63900 0.0638505 3.23145
64000 0.0639505 3.29778
64100 0.0640505 3.35283
64200 0.0641505 3.31055
64300 0.0642505 3.29703
64400 0.0643505 3.3581
64500 0.0644505 3.40076
64600 0.0645505 3.32817
64700 0.0646505 3.27465
64800 0.0647505 3.333
64900 0.0648505 3.40438
65000 0.0649505 3.39202
65100 0.0650505 3.36892
65200 0.0651505 3.38357
65300 0.0652505 3.38447
65400 0.0653505 3.36435
65500 0.0654505 3.36994
65600 0.0655505 3.3745
65700 0.0656505 3.37784
65800 0.0657505 3.48127
65900 0.0658505 3.50512
66000 0.0659505 3.47184
66100 0.0660505 3.33302
66200 0.0661505 3.32042
66300 0.0662505 3.35191
66400 0.0663505 3.39181
66500 0.0664505 3.34973
66600 0.0665505 3.48867
66700 0.0666505 3.46803
66800 0.0667505 3.5417
66900 0.0668505 3.45227
67000 0.0669505 3.48422
67100 0.0670505 3.50358
67200 0.0671505 3.4963
67300 0.0672505 3.42265
67400 0.0673505 3.3662
67500 0.0674505 3.42985
67600 0.0675505 3.44197
67700 0.0676505 3.47231
67800 0.0677505 3.44841
67900 0.0678505 3.55438
68000 0.0679505 3.54214
68100 0.0680505 3.50916
68200 0.0681505 3.5885
68300 0.0682505 3.57687
68400 0.0683505 3.52247
68500 0.0684505 3.54386
68600 0.0685505 3.49418
68700 0.0686505 3.45927
68800 0.0687505 3.54227
68900 0.0688505 3.52081
69000 0.0689505 3.61811
69100 0.0690505 3.57786
69200 0.0691505 3.58661
69300 0.0692505 3.60612
69400 0.0693505 3.50568
69500 0.0694505 3.48846
69600 0.0695505 3.52457
69700 0.0696505 3.5723
69800 0.0697505 3.61202
69900 0.0698505 3.683
70000 0.0699505 3.59029
70100 0.0700505 3.57177
70200 0.0701505 3.53792
70300 0.0702505 3.6141
70400 0.0703505 3.60897
70500 0.0704505 3.70987
70600 0.0705505 3.69402
70700 0.0706505 3.68101
70800 0.0707505 3.64988
70900 0.0708505 3.60819
71000 0.0709505 3.6113
71100 0.0710505 3.67026
71200 0.0711505 3.67036
71300 0.0712505 3.62997
71400 0.0713505 3.68994
71500 0.0714505 3.72769
71600 0.0715505 3.71406
71700 0.0716505 3.80019
71800 0.0717505 3.73043
71900 0.0718505 3.64983
72000 0.0719505 3.66076
72100 0.0720505 3.73017
72200 0.0721505 3.68503
72300 0.0722505 3.79421
72400 0.0723505 3.78037
72500 0.0724505 3.7329
72600 0.0725505 3.75296
72700 0.0726505 3.70789
72800 0.0727505 3.66683
72900 0.0728505 3.70215
73000 0.0729505 3.73864
73100 0.0730505 3.76453
73200 0.0731505 3.81098
73300 0.0732505 3.82664
73400 0.0733505 3.77559
73500 0.0734505 3.8058
73600 0.0735505 3.78784
73700 0.0736505 3.73824
73800 0.0737505 3.78059
73900 0.0738505 3.73285
74000 0.0739505 3.76467
74100 0.0740505 3.77037
74200 0.0741505 3.8367
74300 0.0742505 3.91706
74400 0.0743505 3.92141
74500 0.0744505 3.9348
74600 0.0745505 3.84786
74700 0.0746505 3.76626
74800 0.0747505 3.82938
74900 0.0748505 3.87888
75000 0.0749505 3.91785
75100 0.0750505 3.88426
75200 0.0751505 3.88319
75300 0.0752505 3.95724
75400 0.0753505 3.85087
75500 0.0754505 3.85212
75600 0.0755505 3.88821
75700 0.0756505 3.96244
75800 0.0757505 3.93686
75900 0.0758505 3.85125
76000 0.0759505 3.91088
76100 0.0760505 3.93709
76200 0.0761505 3.93559
76300 0.0762505 3.8943
76400 0.0763505 3.83588
76500 0.0764505 3.93123
76600 0.0765505 3.97517
76700 0.0766505 3.99145
76800 0.0767505 3.96631
76900 0.0768505 3.96352
77000 0.0769505 4.05446
77100 0.0770505 4.03994
77200 0.0771505 3.96889
77300 0.0772505 3.83714
77400 0.0773505 3.93678
77500 0.0774505 4.05715
77600 0.0775505 4.00976
77700 0.0776505 3.98987
77800 0.0777505 4.04454
77900 0.0778505 4.09171
78000 0.0779505 4.135
78100 0.0780505 4.09225
78200 0.0781505 4.01009
78300 0.0782505 4.042
78400 0.0783505 4.08696
78500 0.0784505 4.02639
78600 0.0785505 3.98904
78700 0.0786505 3.99577
78800 0.0787505 4.12239
78900 0.0788505 4.12012
79000 0.0789505 4.09026
79100 0.0790505 4.05201
